pozo,fecha,cuenca,contrato,aceite_Mbd,gas_asociado_MMpcd,gas_no_asociado_MMpcd,agua_Mbd,condensado_Mbd,ano_de_perforacion,campo,clasificacion,disponible,entidad,estado_actual,profundidad_total,profundidad_vertical,tipo_de_hidrocarburo,trayectoria,ubicacion,tiempo_perforacion,dias_perforacion,first_oil,days_online,Qi_hist,mes,pct_cambio_Qo,exponencial,hiperbolica,harmonica,residual_exponencial,residual_hiperbolica,residual_harmonica,gas_exponencial,gas_hiperbolica,gas_harmonica,residual_gas_exponencial,residual_gas_hiperbolica,residual_gas_harmonica,condensado,Np_MMb,Gp_MMMpc,Cp_MMb,Wp_MMb,RGA,corte_agua,Mbpced,acum_BOE,liquidos_Mbd
MIQUETLA-44,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.018763625466,0.034313605970700004,0.0,0.00265526881085,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2035.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1971-10-01,17655,0.145477,588.0,0.011598831035610768,0.0,0.011013073427027328,0.011013545923432408,0.0003520736406283238,6.007105690882346e-05,6.006373291612471e-05,0.0,0.037926778260866,0.03792677980887316,0.0011774235547124588,1.3055013998423368e-05,1.3055025184858915e-05,5.780693662428994e-52,0.13138930352207845,0.2685216012622699,0.0,0.012603128698121698,1828.7300624752302,0.14151150137063814,0.02448255979445,0.17614290373245695,0.021418894276850002
MIQUETLA-45,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00994403027101,0.051524767886,0.0,0.00301419498834,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2030.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,20.0,1971-11-01,17624,0.196032,587.0,10.655917065211293,0.0,0.005156686017742524,0.008839133434291088,9.888373803076322e-05,2.291866499929313e-05,1.2207970197914586e-06,0.0,0.009241843461332895,0.016184791219152412,0.002654801705706177,0.0017878456979021102,0.0012489139508133319,5.800399438706947e-52,0.15176663346591884,0.2307798221509137,0.0,0.01115477836112579,5181.477377056165,0.3031160310450114,0.018531491585343333,0.1902299371577379,0.01295822525935
MIQUETLA-47,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00360449828172,0.0579428705214,0.0,2.59697144209e-05,0.0,1960.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2062.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1972-01-01,17563,0.339446,585.0,-0.5181551496353707,0.0,0.001279065495010369,0.011903919341835096,1.2992407862922432e-05,5.407637645504121e-06,6.888038993308196e-05,0.0,0.01850729193865009,0.020784448758462554,0.0033573762442597253,0.0015551648581562435,0.0013807483079123432,5.8401144849322704e-52,0.302813259764011,0.5199138318299324,0.0,0.01296458262298488,16075.155539747057,0.007204806991476143,0.01326164336862,0.38946556506900004,0.0036304679961409
MIQUETLA-50,2020-01-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.007167920200810002,0.0631406974191,0.0,0.00123123513978,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2055.0,,ACEITE-GAS,VERTICAL,TERRESTRE,2.0,83.0,1972-04-01,17441,0.218675,581.0,-0.15023681683624712,0.0,0.0064048911988007695,0.007152846163139647,5.13790800051801e-05,5.82213257907205e-07,2.272266116872822e-10,0.0,0.023161699788190014,0.02316168480405834,0.003986747670570341,0.0015983202515723063,0.0015983214496736605,5.9207780944473044e-52,0.016659266976425398,0.029878593224013,0.0,0.006584511673910156,8808.789111793525,0.17177020743630292,0.01769136977066,0.021639032513760904,0.008399155340590003
MIQUETLA-52,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0196110421923,0.230916734772,0.0,3.46741122562e-05,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2300.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1972-06-01,17411,0.15389,580.0,0.15675126530494232,0.0,0.0034706095723228358,0.00347087986532459,0.00038459297586817084,0.000260513565160023,0.00026050483994111633,0.0,0.01811299986319155,0.018112999785285914,0.053322538397762194,0.04528542959113842,0.045285429624295645,5.941205121176225e-52,0.09429726717139314,0.31469428079617673,0.0,0.008265087959706242,11774.832388187213,0.0017680912577820215,0.058097164654299996,0.1467463139707558,0.0196457163045562
MIQUETLA-54,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0131420037588,0.06481458905569999,0.0,0.000164633393531,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2080.3,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1972-07-01,17381,0.17063599999999998,579.0,0.19626828637222693,0.0,0.0017362711613341868,0.0017362832988578986,0.00017271226279631333,0.00013009073608489423,0.00013009045921034187,0.0,0.037680703971343675,0.03768070400647485,0.004200930954459265,0.0007362477197710543,0.0007362477178645637,5.9617380421843045e-52,0.1271252552275831,0.2973007547182113,0.0,0.019844108150190484,4931.865052336451,0.012527267268567021,0.023944435268083333,0.17667538101395158,0.013306637152331
MIQUETLA-92,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.012110200672,0.0326584702735,0.0,0.00154578632545,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1974.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,22.0,1972-09-01,17319,0.05234,577.0,-0.009215795951693528,0.0,0.01264817409754098,0.01264813010813641,0.00014665696031610927,2.8941540658829616e-07,2.8936807826203543e-07,0.0,0.00665879690264229,0.006658664111818555,0.0010665756806050833,0.0006759830153912876,0.0006759899204450085,6.003124506243009e-52,0.1477069129585731,0.2674976907709589,0.0,0.01836521649381827,2696.7736669310248,0.12764332873723663,0.017553279050916668,0.1922898614203996,0.013655986997450001
MIQUETLA-95,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00975451145889,0.023415577722400004,0.0,0.00344032966049,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1978.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1973-01-01,17197,0.05744700000000001,573.0,0.0322332650172501,0.01062258950853952,0.010621664194119279,0.011713147846599103,7.535595002833148e-07,7.519538662156213e-07,3.836256499258168e-06,0.007129368392576551,0.009144747899573894,0.012414292217948169,0.0002652406143348285,0.0002036565838320631,0.00012102828275046208,6.0872008566882995e-52,0.1557526779604638,0.23120739512651522,0.0,0.006527995768680285,2400.486976829545,0.3526911291241117,0.013657107745956666,0.19428724381488294,0.01319484111938
MIQUETLA-60,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0246417751951,0.00634531165438,0.0,0.0245163168368,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2112.5,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,33.0,1973-01-01,17197,0.120318,573.0,0.2174812750901507,0.0,0.012742816934379633,0.012742932259500725,0.0006072170847658457,0.00014158520769036546,0.00014158246320606076,0.0,0.004393999952169925,0.00439399994337664,4.0262979991210653e-05,3.8076173591819793e-06,3.807617393498861e-06,6.0872008566882995e-52,0.0716363692905438,0.04537582834667132,0.0,0.030600616672220582,257.50221338119184,0.9949087126513131,0.025699327137496668,0.07919900734832236,0.0491580920319
MIQUETLA-107,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00861858885707,0.0175525609886,0.0,0.00210167660732,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2064.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,36.0,1973-01-01,17197,0.135738,573.0,0.04243567089378675,0.010461479802657415,0.010723280119930264,0.010723507947858545,3.3962470373280783e-06,4.429725311960331e-06,4.4306843787660766e-06,0.0028094465049581983,0.010262358179698904,0.01026219608008568,0.00021735942467776862,5.314705699490941e-05,5.3149420499296985e-05,6.0872008566882995e-52,0.2513987804170409,0.430808068380462,0.0,0.017921112160923115,2036.5933773718982,0.24385391183800964,0.011544015688503332,0.32320012514711804,0.01072026546439
MIQUETLA-61,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00622003686767,0.00299137931035,0.0,0.00015808473942899998,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2120.4,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1973-02-01,17166,0.115912,572.0,0.23468578853995248,0.0,0.00011699001924680084,0.00011698999196279549,3.868885863517403e-05,3.724718083404834e-05,3.724718116707947e-05,0.0,0.01360853791974464,0.013608515898712868,8.948350178390043e-06,0.00011272405693704274,0.00011272358933595352,6.108495928259869e-52,0.022772090010198306,0.038844615481681506,0.0,0.009528067719725255,480.92629899001844,0.025415402318703276,0.006718600086061666,0.029246192590478545,0.006378121607099
MIQUETLA-62,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00373014493791,0.0141633129419,0.0,6.16899193882e-05,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2098.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1973-03-01,17138,0.112202,571.0,0.05877606708216021,0.0,0.002574527403176009,0.0025745185157524304,1.3913981257815598e-05,1.3354518865846665e-06,1.3354724275887053e-06,0.0,0.014808999962503207,0.014808999945413712,0.00020059943349019202,4.1691172857544667e-07,4.1691170650651706e-07,6.129902941568784e-52,0.06362510034380432,0.102238661394345,0.0,0.008300385842439894,3796.987296111797,0.016538209751915126,0.006090697094893334,0.0806648772428618,0.0037918348572982
MIQUETLA-66,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.000644094572115,0.14520357389900002,0.0,7.3843016842e-05,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2120.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,43.0,1973-07-01,17016,0.08055,567.0,0.15364171889346423,0.0,0.003469918947353097,0.005685263060379336,4.1485781782800495e-07,7.98528339968978e-06,2.5413379727069337e-05,0.0,0.016498999999994293,0.016498999999991618,0.02108407787304236,0.016564867342524624,0.016564867342525318,6.216666235644474e-52,0.019242231991209866,0.0860492244884484,0.0,0.020721683611923017,225438.28217989486,0.11464623370372957,0.024844690221948334,0.03358376940595127,0.000717937588957
MIQUETLA-73,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0116705492741,0.0257923750768,0.0,0.0126166022261,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2026.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,16.0,1973-11-01,16893,0.181566,563.0,0.04134857309494344,0.0,0.005910267856502965,0.008853403156990125,0.00013620172035919603,3.318084200991371e-05,7.936312245147246e-06,0.0,0.0009886937807237642,0.01779691357812961,0.0006652466121023338,0.0006152226058373221,6.392740457672054e-05,6.305284736570247e-52,0.1283372939904668,0.20350910180596252,0.0,0.027670366604384086,2210.0395166524013,1.0810632755820275,0.015969278453566667,0.16225547762479395,0.0242871515002
MIQUETLA-74,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00589388325338,0.08678122012589999,0.0,0.0006950453358270001,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2020.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,16.0,1973-12-01,16863,0.125999,562.0,0.03169377507765825,0.0,0.0066899480462765505,0.008029296375516137,3.4737859804473214e-05,6.337191544894278e-07,4.559989202191205e-06,0.0,0.0357202306082177,0.03687519548808938,0.00753098016653991,0.002607224650524861,0.0024906112951497594,6.327735438899956e-52,0.21119047016031162,0.4729838868709724,0.0,0.009499632667335334,14723.946232924287,0.11792655299515958,0.02035741994103,0.2900211179721408,0.006588928589207
MIQUETLA-112,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0129092222899,0.115610197501,0.0,0.0024759675563000003,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2047.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1974-02-01,16801,0.11699,560.0,0.28967274833830436,0.0011344483405071478,0.004665356156264876,0.004665299919614731,0.00013864530155930052,6.79613288292961e-05,6.796225604728988e-05,0.0006297561967210855,0.008948024851292922,0.010185860547611192,0.013220501882526731,0.01137681907435592,0.01111429082206166,6.372998066050006e-52,0.17163466450624928,0.3191461790257008,0.0,0.004515673112872472,8955.628379832908,0.1917983516510645,0.032177588540066665,0.22482569434386607,0.0153851898462
MIQUETLA-85,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00428847162421,0.0299630171223,0.0,0.00318460731115,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2155.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1974-06-01,16681,0.00771,556.0,0.02929767940826644,0.007709999991584247,0.007709999999784072,0.00770999996728561,1.1706856368746682e-05,1.1706856424858548e-05,1.1706856202469727e-05,0.00444299996095393,0.004442999848246869,0.004442999999996544,0.000651271275915398,0.0006512712816679703,0.0006512712739226617,6.464992518064159e-52,0.23040102541176685,0.4675935160399348,0.0,0.012967735593788998,6986.875453051327,0.7425972677938967,0.00928230781126,0.30833327808508953,0.007473078935360001
MIQUETLA-94,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.006972579058720001,0.016735052666100002,0.0,0.000614895124,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1959.9,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,14.0,1974-07-01,16651,0.131187,555.0,0.03194939992064261,0.008161638776224873,0.00896013407682586,0.009027276178613526,1.413863011792767e-06,3.950374949997782e-06,4.221780254498747e-06,0.0053539999999698785,0.00535399999637235,0.0053539968380593795,0.00012952835978922756,0.00012952835987111488,0.00012952843176097743,6.488302369424212e-52,0.11030364988134259,0.15486772932964815,0.0,0.011370516672451484,2400.1237598261323,0.08818761591967952,0.00976175450307,0.13611493810295053,0.007587474182720001
MIQUETLA-96,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0140876170104,0.0220828467137,0.0,0.00175953023323,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1996.9,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1974-08-01,16620,0.024145,554.0,0.02910207512352958,0.011864389036618801,0.012074023536881764,0.012074023208057878,4.9427426234032566e-06,4.054558676595235e-06,4.054560000830607e-06,0.01194942090465379,0.014255562366952836,0.014255341855613267,0.00010268631862744387,6.126638024483321e-05,6.126983230337143e-05,6.5117385156700426e-52,0.11406841238327708,0.19352969683170634,0.0,0.007612900701424533,1567.5359925953144,0.12489906787862345,0.017768091462683336,0.14632336185522796,0.01584714724363
MIQUETLA-82,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0104205060938,0.0259798196631,0.0,0.0023937904099,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2065.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,26.0,1974-08-01,16620,0.078318,554.0,0.030490876848052517,0.0,0.009917373738484385,0.010591449150526306,0.00010858694725092294,2.531421669654386e-07,2.922152864293298e-08,0.0,0.007297999999783622,0.0072979999999602235,0.0006749510297271974,0.0003490103859326744,0.0003490103859260759,6.5117385156700426e-52,0.24684090754788757,0.3783132406850707,0.0,0.0134375399311725,2493.1437522557076,0.22971920829490797,0.01475047603765,0.3098931143287327,0.012814296503700001
MIQUETLA-102,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00721725517824,0.0696394127074,0.0,0.000918342368619,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2023.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,17.0,1974-08-01,16620,0.104289,554.0,0.02030202611272891,0.011132363054606888,0.011014044531836591,0.011014136637086088,1.5328069683590044e-05,1.4415609395584421e-05,1.4416308812529199e-05,0.022213999773342777,0.022213997513405054,0.02221399999999862,0.002249169791965842,0.0022491700063228064,0.0022491697704673476,6.5117385156700426e-52,0.06295415495624551,0.18784070928839847,0.0,0.013496952999910893,9649.016279396992,0.12724260760348327,0.018823823962806664,0.09426093983764522,0.008135597546859
MIQUETLA-83,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0120010110323,0.031310743697900004,0.0,0.0017563289371099998,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2080.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1974-09-01,16589,0.147303,553.0,0.054157168865961,0.0,0.009065283320983863,0.009065275766643309,0.00014402426579738633,8.618497194989484e-06,8.618541550020363e-06,0.0,0.009906340906782538,0.015113248685086109,0.0009803626709155848,0.0004581484588443972,0.000262358844690131,6.535301870821654e-52,0.23112699361161002,0.33197507255217845,0.0,0.014855089900794568,2609.0088254755387,0.1463484145113229,0.017219468315283336,0.2864561723703065,0.01375733996941
MIQUETLA-101,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0160245271777,0.039528314361900005,0.0,0.00185278066699,0.0,1962.0,MIQUETLA,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2071.0,,,VERTICAL,TERRESTRE,0.0,26.0,1975-06-01,16316,0.11091,544.0,-0.0061178945808582075,0.0,0.022366524089784286,0.02236652397121232,0.00025678547126884593,4.0220924832886615e-05,4.022092332892056e-05,0.0,0.004505999951301965,0.004505999960638973,0.0015624876362931902,0.0012265625066747831,0.0012265625060207757,6.753251454211401e-52,0.0603896150784526,0.12254014436777846,0.0,0.012486525427533566,2466.7382646339956,0.11562154979326694,0.022612579571350003,0.08081297247308236,0.01787730784469
MIQUETLA-113,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00159789648862,0.00548462859555,0.0,0.00133389110774,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2045.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1975-07-01,16286,0.0369,543.0,25.3412036251257,0.01077189207775368,0.011413156454389856,0.011413298162805681,8.416219506944422e-05,9.633932819564448e-05,9.634211002560707e-05,0.0001764890192590206,0.008797986768783118,0.009770642679939226,2.8176345761386576e-05,1.0978342384130703e-05,1.8369916731582816e-05,6.778139037525946e-52,0.1086867745531412,0.24958364761845847,0.0,0.0072899407632694285,3432.405437154893,0.8347794223466851,0.002512001254545,0.15028404915621757,0.0029317875963600004
MIQUETLA-103,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0127802414029,0.0278390804598,0.0,0.000277271801196,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2021.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1975-08-01,16255,0.137158,542.0,0.1516553657121309,0.0,0.009295083067895275,0.01714613182777602,0.00016333457031639934,1.2146328620052899e-05,1.906099920202412e-05,0.0,0.04044907526423162,0.040449075249517595,0.0007750144008472181,0.0001590119689677924,0.00015901196859670493,6.803164451125454e-52,0.18320925085294862,0.31671625939472825,0.0,0.016493419378121897,2178.290658381692,0.021695349286053666,0.017420088146199997,0.2359952940854034,0.013057513204095999
MIQUETLA-104,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00362696123223,0.0492191994744,0.0,0.00033841220443599993,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2035.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1975-09-01,16224,0.08910599999999999,541.0,0.023550221314722064,0.0,0.010764581364166552,0.011306784683384705,1.315484778009936e-05,5.0945621147825945e-05,5.897968824090575e-05,0.0,0.03827216854657256,0.03999540908565244,0.0024225295969007767,0.00011983748613481042,8.507830913555182e-05,6.828328714651791e-52,0.12327493697908717,0.36289943447680306,0.0,0.20633887292979916,13570.368229201633,0.09330461032469614,0.01183016114463,0.18375817605855424,0.003965373436666
MIQUETLA-105,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00744133078875,0.046536867444199985,0.0,0.000843296492584,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2020.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,31.0,1975-10-01,16194,0.162487,540.0,0.10355125545372212,0.0,0.008230148775398146,0.008230149257462547,5.537340390759869e-05,6.222338160596357e-07,6.222345765820079e-07,0.0,0.0284298158995639,0.02842981487488925,0.0021656800315190405,0.00032786531564010806,0.00032786535274778253,6.853632857193182e-52,0.056762298242084994,0.13134574947544791,0.0,0.02234565776673691,6253.836681276909,0.11332603220097645,0.01519747536278333,0.07865325648799298,0.008284627281334
MIQUETLA-106,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00681133999653,0.050319499196,0.0,0.00320348521081,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2073.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,25.0,1975-11-01,16163,0.08931499999999999,539.0,-0.0149914098135282,0.0,0.009623214226229188,0.009623208538239546,4.639435254832929e-05,7.906636683646404e-06,7.906604695855771e-06,0.0,0.021737795042403932,0.021737794639977052,0.0025320519993362444,0.0008169138123236906,0.0008169138353277828,6.879077917389428e-52,0.06325896244696921,0.09521154302383349,0.0,0.007792129212215607,7387.6064359780885,0.4703164446998679,0.015197923195863331,0.0791275529509415,0.010014825207339999
MIQUETLA-109,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00441646377882,0.0191193478041,0.0,0.000412076431895,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1991.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,20.0,1976-02-01,16071,0.093479,536.0,0.029971000671342507,0.0,0.010545132908566061,0.010545243654901412,1.950515230962903e-05,3.756058530190235e-05,3.756194276946049e-05,0.0,0.02055922180299026,0.020764329820991193,0.0003655494604541435,2.0732371326802284e-06,2.705965835895417e-06,6.95626913582686e-52,0.0775849302449553,0.12080598856302549,0.0,0.015470291550896617,4329.107802443779,0.09330461032448442,0.00760302174617,0.09771926167212622,0.004828540210714999
