pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua
MIQUETLA-78,0.155358,0.09619079440650738,0.9999999999999999,0.03029224861307719,0.011851215108326143,0.1771957179890614,0.09618745288420713,0.030290369847611,0.009213517894827826,0.004838459078160325,0.1552821416015625,5.0,0.027062982887118513,0.0,aceite_Mbd,2018-11-01,543.0,2046.0,VERTICAL,1974-04-01,0.056958999983674284,3.92517306316791e-09,0.0040932508350408825,5e-45,0.5,10.0,INACTIVO,0.23143999350851635,0.06904194582820122,0.06904194574370515,0.7573654719448772,0.33042316340092354,0.34557251470386485,0.19378989729970617,0.2878851502548083,0.0,0.006914036019780387,0.24177075567550754,1711.6386517099495,0.04028517794806578
MIQUETLA-79,0.175912,0.16064410990613906,0.6877359400772244,0.0315001604683009,0.02260072386008117,0.17367649742901226,0.16392226803184898,0.04393845766931365,0.022288278374741954,0.008353306687720547,0.14405698206331924,5.0,0.03519347285747378,0.0,aceite_Mbd,2018-11-01,542.0,2079.0,VERTICAL,1974-05-01,0.20098442999404903,0.28879004449567036,0.013768431922549992,5e-45,0.5,10.0,INACTIVO,0.3022136497518176,0.12906125174253363,0.1307311732650479,1.8945968475165724,1.1933813679313436,1.2205281193783306,0.15958201792457624,0.305620889729554,0.0,0.00795893372668617,0.2105188328795019,3426.334046595976,0.06807125677193297
MIQUETLA-85,0.00771,0.007709999999999836,0.9999999999999999,5.0332788654804964e-14,0.002149931446185409,0.0,0.00770999999996617,7.623604183219376e-12,0.0021472356120133228,0.0008584006404993212,0.007709999992437,1.0833930624251437e-10,0.002147233197228419,0.0008583969985747938,aceite_Mbd,2020-02-01,556.0,2155.0,VERTICAL,1974-06-01,0.004442999999797409,0.999999999999803,2.7183726354819533e-11,5e-45,0.5,10.0,PRODUCTOR,0.17621397636090186,0.1762139745678181,0.17621397468867409,1.1557761232040693,1.1557761229125578,1.1557761219253018,0.23040102541176685,0.4675935160399348,0.0,0.012967735593788998,0.30833327808508953,2409.6218913829694,0.08190686720829447
MIQUETLA-80,0.268027,0.22865760211626593,4.931771706608297e-08,0.017887651562715788,0.02027537587722198,0.104308510062212,0.21186211081792783,0.03900204587065881,0.023783955378463114,0.006154391074021331,0.11678100872911312,5.0,0.04360530833064431,0.0,aceite_Mbd,2016-01-01,506.0,2064.0,VERTICAL,1974-06-01,0.13294299999999998,0.32200930251840165,0.008293573158564877,5e-45,0.5,10.0,INACTIVO,0.5780325660416097,0.15840308199217287,0.1957442013549753,1.2463853729400456,0.5041377521648334,0.5217810319880302,0.23295041758902327,0.36682189027809015,0.0,0.008429257933898319,0.29408739930203853,1815.8099096634153,0.060882860221356916
MIQUETLA-94,0.131187,0.027763627502727407,0.9493742333075009,0.0036556044458317567,0.004020603132366439,1.0736744989207165,0.027863156330431425,0.003759552950790792,0.002906111418296728,0.0011284478863901712,0.02530039696889671,0.0020385091989721113,0.0019898110550831314,0.0003912511137432587,aceite_Mbd,2020-02-01,555.0,1959.9,VERTICAL,1974-07-01,0.005353999999985553,2.877766132058923e-07,2.5080946853716356e-12,5e-45,0.5,10.0,PRODUCTOR,0.04288268984133245,0.04262377923181395,0.04262460371656861,0.20017566158337663,0.20017566151928481,0.20017566692995528,0.11030364988134259,0.15486772932964815,0.0,0.011370516672451484,0.13611493810295053,1438.404051438011,0.08913837892889918
MIQUETLA-81,0.118492,0.11838987058953346,0.9999999999999999,0.030320644083613686,0.012496219578233717,0.15688164524548454,0.11838948928080004,0.030320519885447466,0.012177105620129976,0.004185254171624518,0.118434142578125,5.0,0.022146430685722737,0.0,aceite_Mbd,2018-04-01,533.0,2050.0,VERTICAL,1974-07-01,0.13206645795745145,0.18205711803039054,0.009143382589793856,5e-45,0.5,10.0,INACTIVO,0.136349101008671,0.04348978216137005,0.043489782163025514,0.5504600355262006,0.24809760699815625,0.2640636436334962,0.14717167585013147,0.22726290845006458,0.0,0.015054776997317998,0.18504882725847566,1468.3061879635086,0.1266321454787228
MIQUETLA-96,0.024145,0.020251984874074754,0.9999999999999999,0.0012225968432991031,0.00265336504034423,4.38484543309444,0.0202519853747654,0.0012225970007062681,0.0017918692770644647,0.00047791828480296477,0.01978965078762787,0.0009235022980985738,0.0015446896349606595,0.0002848082836799172,aceite_Mbd,2020-02-01,554.0,1996.9,VERTICAL,1974-08-01,0.05275194429098331,0.9999999999983071,0.004874444312472732,5e-45,0.5,10.0,PRODUCTOR,0.032373185401672715,0.03234396235068278,0.03234396235068279,0.25888453482342877,0.2558057030887022,0.25580570308895806,0.11406841238327708,0.19352969683170634,0.0,0.007612900701424533,0.14632336185522796,1681.3720560554657,0.0803188661072013
MIQUETLA-82,0.078318,0.05343175633548526,0.826923966249044,0.006604115812311704,0.006273652373592237,0.4290870528372341,0.05433607769076379,0.007455204875625828,0.005040080434246927,0.0014104331025408738,0.078241517578125,5.0,0.029271681267430745,0.0,aceite_Mbd,2020-02-01,554.0,2065.0,VERTICAL,1974-08-01,0.00729799999989803,9.634749744691362e-07,1.6196350117033319e-13,5e-45,0.5,10.0,PRODUCTOR,0.32559590320438125,0.12019903183005388,0.12029389535817413,0.8975303403300537,0.7338139621746322,0.7338139621727631,0.24684090754788757,0.3783132406850707,0.0,0.0134375399311725,0.3098931143287327,1666.9287403967564,0.0643279782104115
MIQUETLA-102,0.104289,0.012448418939184084,0.9999999999999999,0.00023507472396732353,0.0030846307237825934,172.40939236495655,0.012448283125467245,0.00023503540562986797,0.001995418097330986,0.0004850481934712373,0.012256233973254115,0.00017359833735420361,0.001941385751200935,0.0004268828255433146,aceite_Mbd,2020-02-01,554.0,2023.0,VERTICAL,1974-08-01,0.022213999754104347,0.9999999999998237,1.5470261490761267e-10,5e-45,0.5,10.0,PRODUCTOR,0.03308428811408885,0.0330776919202714,0.033077691908720286,0.3924342531745487,0.39243426321197666,0.3924342665330578,0.06295415495624551,0.18784070928839847,0.0,0.013496952999910893,0.09426093983764522,3341.767984105221,0.19132480314984598
MIQUETLA-83,0.147303,0.14637336870872747,0.9999999999999999,0.027389846504873947,0.014474046230630635,0.12416634199978542,0.14637342216467605,0.027389881487583662,0.013912586299471617,0.0034813823987279425,0.14026298169251014,5.0,0.02725971352937234,0.0,aceite_Mbd,2020-02-01,553.0,2080.0,VERTICAL,1974-09-01,0.14705978790843074,0.5512244735152336,0.011233316151247905,5e-45,0.5,10.0,PRODUCTOR,0.26528383746813006,0.0753508186064139,0.07535081860649642,0.9068925356085057,0.45878421223234134,0.46492937251084254,0.23112699361161002,0.33197507255217845,0.0,0.014855089900794568,0.2864561723703065,1564.1163980514427,0.05566201690868005
MIQUETLA-84,0.125796,0.12450071348151634,0.9999999999999999,0.05894203749343674,0.011274933437715955,0.15793532870581242,0.12450069271680242,0.058942021579724606,0.011105801716566135,0.007485583970497437,0.125734576171875,5.0,0.019863472212440506,0.0,aceite_Mbd,2017-01-01,514.0,2079.0,VERTICAL,1974-10-01,0.08085063255244972,3.466612671270001e-08,0.009461162502247817,5e-45,0.5,10.0,INACTIVO,0.07141491262852571,0.022962546068894883,0.022962546068896698,0.2263076617340254,0.09970371172187315,0.10758747774912604,0.08203643103389699,0.11366407828668121,0.0,0.014406143589266791,0.1009804440816772,1297.9647249164318,0.2618908296393288
MIQUETLA-91,0.14081,0.13375297874933076,0.9999999999999999,0.12299074416663003,0.010670307974326635,0.1671685050753418,0.133750069110265,0.1229842964841757,0.010600125957418119,0.016403369884777367,0.1407412451171875,5.0,0.01424475697610453,0.0,aceite_Mbd,2017-01-01,512.0,2035.0,VERTICAL,1974-12-01,0.02614193987226856,1.3115886542169255e-07,0.002371795490532307,5e-45,0.5,10.0,INACTIVO,0.03490105342502393,0.01949826761043825,0.019498267610925872,0.10015696731368515,0.05088371042306279,0.05107657460022798,0.059818463884597696,0.08404855603111014,0.0,0.007064511946141461,0.07382655655644939,1595.0208585361934,0.10461830418695671
MIQUETLA-108,0.079333,0.04357864312005653,0.9999999999998909,0.015421519000804434,0.004571646802259616,0.35141029054438416,0.04357873957852025,0.015421604495127111,0.0037724196174161767,0.002851448402971406,0.03649542208407358,0.006542344773579132,0.002537018614564354,0.0007682757547228485,aceite_Mbd,2018-11-01,534.0,2000.0,VERTICAL,1975-01-01,0.10777808691272553,0.3929248460210992,0.020185403129502982,5e-45,0.5,10.0,INACTIVO,0.04132224345217742,0.038883107750819546,0.03888310775091954,0.24179684228926043,0.24023485502307254,0.24485263706423177,0.1111982114983043,0.17367090765006798,0.0,0.004543817867938094,0.14014336277331566,1316.0434908460902,0.08158376194645181
MIQUETLA-99,0.113216,0.11316071875,0.5,10.0,inf,inf,0.11316071875,10.0,inf,inf,0.11316071875,5.0,inf,inf,aceite_Mbd,1975-05-01,0.0,2029.0,VERTICAL,1975-05-01,5e-45,0.5,5.0,5e-45,0.5,10.0,INACTIVO,3.0560166015621874e-09,3.0560166015621874e-09,3.0560166015621874e-09,2.5e-89,2.5e-89,2.5e-89,0.00339648,0.0,0.0,0.0037860600000000004,0.00339648,0.0,1.1147011023176938
MIQUETLA-101,0.11091,0.022366524097780578,6.11982034957149e-14,2.44147734557865e-17,0.002292515878115982,0.0,0.022366523972169115,9.111544380313031e-14,0.009826380621482457,0.0009149729790811362,0.1108558447265625,5.0,0.028973749158505025,0.0,aceite_Mbd,2020-02-01,544.0,2071.0,VERTICAL,1975-06-01,0.004505999951503667,0.9999999999999999,6.287765596323455e-13,5e-45,0.5,10.0,PRODUCTOR,0.07387407634639741,0.04115157547257076,0.04115157547262889,0.3542016731807329,0.3192179724631491,0.3192179722002835,0.0603896150784526,0.12254014436777846,0.0,0.012486525427533566,0.08081297247308236,2986.636889744147,0.24546466356971897
MIQUETLA-113,0.0369,0.02343984268908123,0.9999999999998754,0.001940619452715852,0.0028962336995992616,4.481780395508199,0.02343967937918482,0.0019405461411717108,0.002162799285101998,0.0008078145025101996,0.022604284686225468,0.0013650203736593942,0.0018931166196206547,0.0004910291860639352,aceite_Mbd,2020-02-01,543.0,2045.0,VERTICAL,1975-07-01,0.13922925402194572,0.910389369154309,0.0229813468472747,5e-45,0.5,10.0,INACTIVO,0.03493654563297898,0.034854992503224165,0.034854992500324075,0.9284849368620615,0.9071760612356765,0.9073271091107324,0.1086867745531412,0.24958364761845847,0.0,0.0072899407632694285,0.15028404915621757,2071.6167998095652,0.05408673661389449
MIQUETLA-103,0.137158,0.11742870276443762,1.6179173271432536e-09,0.0045369076083222855,0.011931411450623406,0.017384003988813602,0.12605134529324094,0.011718802246011115,0.01855716038656127,0.0023178938140152854,0.0982019427756006,5.0,0.03202264254974947,0.0,aceite_Mbd,2020-02-01,542.0,2021.5,VERTICAL,1975-08-01,0.040449075291300256,1.0323565569070325e-07,8.321926497786608e-16,5e-45,0.5,10.0,PRODUCTOR,0.26559145569007764,0.08435736058967334,0.0944883007077228,0.8392081999610392,0.41217886871316317,0.41217886871317266,0.18320925085294862,0.31671625939472825,0.0,0.016493419378121897,0.2359952940854034,2574.498345413612,0.09217801466479424
MIQUETLA-104,0.08910599999999999,0.08830406924170381,0.8045774331893798,0.010193846079012067,0.009262260772509707,0.2740254140123172,0.08910587906970967,0.012718566194100061,0.009197505986698147,0.0017032806609862743,0.08901898242187499,5.0,0.018137796161747478,0.0,aceite_Mbd,2020-02-01,541.0,2035.0,VERTICAL,1975-09-01,0.07123899993163886,3.849666816541673e-13,0.0011484565299746657,5e-45,0.5,10.0,PRODUCTOR,0.08652164784614169,0.022487402730099502,0.022524280921317072,1.0784455782170617,0.5162975153547373,0.5185044523120114,0.12327493697908717,0.36289943447680306,0.0,0.20633887292979916,0.18375817605855424,3565.7356620096252,1.5431677302832896
MIQUETLA-105,0.162487,0.09679160284615757,0.999999999997845,0.01992706294117761,0.013382067034173021,0.43180769246875206,0.09679159191043724,0.019927059211387887,0.013305791098133792,0.003804283939894692,0.09718785629041758,5.0,0.01799378048014209,0.0,aceite_Mbd,2020-02-01,540.0,2020.0,VERTICAL,1975-10-01,0.028429851662330707,0.9884621727429086,6.229954976219899e-21,5e-45,0.5,10.0,PRODUCTOR,0.04921397266706646,0.027042192869089477,0.02704219286908783,0.3008829611707388,0.1764117732679571,0.17641177326860183,0.056762298242084994,0.13134574947544791,0.0,0.02234565776673691,0.07865325648799298,2892.9068218425355,0.4083422698815827
MIQUETLA-106,0.08931499999999999,0.08581432406395569,0.9999999999999998,0.01468910653561429,0.009145255934355584,0.2895700162275393,0.08581445872170144,0.014689142277404267,0.009048789741380521,0.0021316860869182073,0.08922777832031249,5.0,0.01648774401417109,0.0,aceite_Mbd,2020-02-01,539.0,2073.0,VERTICAL,1975-11-01,0.0217377939511997,5.815457536639812e-07,2.5352821366508855e-13,5e-45,0.5,10.0,PRODUCTOR,0.03914578118546419,0.01196090683436721,0.011960906834262689,0.11652267384245306,0.04753303534413027,0.04753303534447408,0.06325896244696921,0.09521154302383349,0.0,0.007792129212215607,0.0791275529509415,1713.3769428631665,0.07599181262509885
MIQUETLA-109,0.093479,0.08702267485657589,0.9999999999999999,0.013530600560841695,0.013501259072661554,0.4590360921888243,0.08701963745934298,0.013529901490129188,0.013346722827008854,0.0027811508366768966,0.0933877119140625,5.0,0.019361770124772144,0.0,aceite_Mbd,2020-02-01,536.0,1991.0,VERTICAL,1976-02-01,0.03124395186240525,0.16628513765430705,0.000808591090758376,5e-45,0.5,10.0,PRODUCTOR,0.06597855305615537,0.031915425868421256,0.03191542587430808,0.1611069516415753,0.06947449210625978,0.06948523769250561,0.0775849302449553,0.12080598856302549,0.0,0.015470291550896617,0.09771926167212622,2367.5291220839204,0.1548124306097199
MIQUETLA-110,0.077912,0.07791036449605226,2.332448887217495e-07,0.00481012991847184,0.006838590408064341,1.713421805965935,0.077842963538264,0.020155864360819314,0.006879590248108081,0.003871425876537496,0.0778359140625,5.0,0.009914247979424308,0.0,aceite_Mbd,2019-05-01,526.0,1980.0,VERTICAL,1976-03-01,0.007863356874802701,2.205467950178175e-05,1.672835497662563e-10,5e-45,0.5,10.0,INACTIVO,0.0040299848328982785,0.0018707014380849394,0.001940484077891073,0.006000580172976409,0.0033417795899515538,0.0033417795843251625,0.011124861037738973,0.010143734328926282,0.0,0.003148466906502834,0.012815483425893358,1878.7102004384685,0.16153927344862984
MIQUETLA-124,0.053159000000000005,0.03354885444836561,0.9999999999987621,0.005891015077890442,0.002467471274291759,0.5114679726049302,0.033548717848939306,0.00589094137934613,0.0019567017417783817,0.0008484115204665456,0.029109995187178734,0.002672081234556258,0.0014950218457990593,0.00026221262286250355,aceite_Mbd,2020-02-01,534.0,2006.0,VERTICAL,1976-04-01,0.035485999997138605,3.858721654785528e-11,0.0017924093324104635,5e-45,0.5,10.0,PRODUCTOR,0.028626930440882905,0.027064394617804275,0.027064394616191288,0.5583286902069845,0.5583285491885063,0.5596511692487309,0.13097570829995087,0.24259182213596922,0.0,0.0057183852324953315,0.17140767865594572,1868.44864576804,0.07112731172229307
MIQUETLA-111,0.090573,0.017008662805046437,0.9999999999999999,0.0014280382115634184,0.0025944067570282956,4.111109919659516,0.017008025673057377,0.0014277983292428416,0.0017263215335442566,0.0005635387629499964,0.09048454980468751,5.0,0.01531450154586819,0.0,aceite_Mbd,2020-02-01,534.0,1960.0,VERTICAL,1976-04-01,0.023006635435377808,0.9999999999999999,0.0006407617342314424,5e-45,0.5,10.0,PRODUCTOR,0.05980615918759181,0.026850515967051063,0.02685051593172187,0.21746540015095644,0.11760715087055726,0.11760715087109672,0.09668743532416946,0.1515723253141825,0.0,0.010647125125646067,0.1219494895431998,1695.7297160563744,0.1299784653073536
MIQUETLA-114,0.036521,0.015787348765559574,9.883864638386307e-09,0.002055016435142177,0.001569297245798212,0.12665964821081,0.017402321240888197,0.003684164807211872,0.002508426102928948,0.0013364049053020545,0.029419998982473185,5.0,0.012880584410261341,0.0,aceite_Mbd,2020-02-01,531.0,1991.3,VERTICAL,1976-07-01,0.06520751220667935,0.8457179230938932,0.015141820249779142,5e-45,0.5,10.0,PRODUCTOR,0.03683189895447059,0.016056628764516457,0.016183293964257005,0.41454122162398827,0.3450267772508012,0.3451250074333306,0.06256938734397098,0.10439617938821037,0.0,0.004746137917817496,0.07996875057533936,1770.6482274699206,0.06399140505045178
MIQUETLA-115,0.025565,0.025560327698526068,2.0722837819532938e-08,0.0026303406152517663,0.0037342315226327975,0.630810416093967,0.025530355112791527,0.005598051929389614,0.0036745923060926395,0.0015657591507160411,0.02546513671875,5.0,0.007733563618467561,0.0,aceite_Mbd,2020-02-01,530.0,2070.0,VERTICAL,1976-08-01,0.004201536261676248,0.00011639919972572521,5.089597893089406e-12,5e-45,0.5,10.0,PRODUCTOR,0.0007775040811315057,0.00016740174429150684,0.00017554085607725508,0.0005949904940213615,0.0003301924450305092,0.00033019245185815716,0.0034975821011058003,0.0018906918310359002,0.0,0.001189180168618431,0.0038126974062784496,584.8574431228626,0.13450436568348234
MIQUETLA-116,0.015725,0.01572499999992814,4.348594614398198e-09,0.000397993474582288,0.0011724458090768633,0.0388032540339521,0.015724999999999996,0.0004190896486028796,0.0012314940019046649,0.00029584816581983164,0.01566357421875,5.0,0.01802456476621108,0.0,aceite_Mbd,2020-02-01,529.0,2065.5,VERTICAL,1976-09-01,0.0038389999999998464,2.9418736113839827e-08,4.274127264398343e-17,5e-45,0.5,10.0,PRODUCTOR,0.11598392179904764,0.03844870848760414,0.03848365394524385,0.5911310757332212,0.5311411340220792,0.5311411352833016,0.15762128131893946,0.2550697515707952,0.0,0.005993509702216956,0.20013290658073882,1864.3166338721278,0.04834541921038279
MIQUETLA-117,0.014811,0.014810999999999038,0.9999999999999929,0.0023411101032806965,0.0027254956396790134,2.8867121379568035,0.014810999998183064,0.0023410848699835884,0.0019054728660963193,0.0011059754684313303,0.0010231940535919627,5.0,0.014665083633125894,0.0,aceite_Mbd,2018-11-01,512.0,2050.0,VERTICAL,1976-10-01,0.015799999813575154,0.999999999999996,1.5971050822353002e-12,5e-45,0.5,10.0,INACTIVO,0.04000203010178332,0.018413144609770195,0.01841314461016092,0.16277004140376145,0.10576633996123788,0.10576633986618757,0.05941306976931926,0.09867343458507648,0.0,0.005269465853463522,0.0758586422001653,1807.6741236653556,0.11822394515109196
MIQUETLA-118,0.08428300000000001,0.021391388184042938,7.231788269945749e-05,2.0083911707866206e-15,0.0025876275231059617,0.0,0.02139138827094722,3.207096336371715e-16,0.0025788733132577485,0.00034403228688287393,0.08420069238281251,5.0,0.02612553560756797,0.0,aceite_Mbd,2020-02-01,527.0,2021.0,VERTICAL,1976-11-01,0.025946073361431562,0.0030419081058211672,8.947406719952279e-17,5e-45,0.5,10.0,PRODUCTOR,0.1010164543957807,0.03948134772016988,0.03948134772017166,0.25776590229458407,0.15678608803979294,0.15678608804424038,0.09626124733587778,0.11675733068733234,0.0,0.018003014944244108,0.11572080245043316,1162.3878155314,0.18101069901391148
MIQUETLA-121,0.05742000000000001,0.05726990225744812,0.9999999999999999,0.024920300126379046,0.004774198189454984,0.5897641200627124,0.057269915171268726,0.024920309296933413,0.004724907036985974,0.004080652663887153,0.05736392578125001,5.0,0.007253513512507369,0.0,aceite_Mbd,2019-10-01,521.0,3180.0,VERTICAL,1976-12-01,0.0025649999997834822,2.3466938191274433e-08,1.2809135603590026e-15,5e-45,0.5,10.0,PRODUCTOR,0.0026306729138063493,0.001116857038559759,0.001116857038559005,0.013099943258541422,0.0109440593211136,0.010944059321100149,0.010033625567988242,0.014608170833663824,0.0,0.00412713468390533,0.01246832070693221,3156.982314642897,0.25299226981582473
MIQUETLA-125,0.036927,0.036854876953125,0.5,10.0,inf,inf,0.036854876953125004,10.0,inf,inf,0.036854876953125004,5.0,inf,inf,aceite_Mbd,1977-03-01,0.0,2045.0,VERTICAL,1977-03-01,5e-45,0.5,5.0,5e-45,0.5,10.0,INACTIVO,5.201733890533053e-09,5.201733890534054e-09,5.201733890533053e-09,2.5e-89,2.5e-89,2.5e-89,0.0011078099999999999,0.0,0.0,0.0013391100000000001,0.0011078099999999999,0.0,1.208790316028922
MIQUETLA-126,0.033755,0.028474455431623594,2.1849479029500745e-09,0.0021716276492368247,0.005169171196789932,0.029781109148773844,0.031794570493885434,0.004086543080307016,0.008353258880416043,0.0018938606104857592,0.033689072265625,5.0,0.016379787727164103,0.0,aceite_Mbd,2020-02-01,522.0,2002.0,VERTICAL,1977-04-01,0.010934999224108758,0.00010646886838272529,9.854367992326929e-12,5e-45,0.5,10.0,PRODUCTOR,0.04400078114186076,0.015749733634553377,0.016071777838723364,0.09043309959274155,0.051583276912677056,0.05158327804673356,0.06403898623079111,0.08052007974385922,0.0,0.006850958158649117,0.07745899952143438,1537.594157942347,0.11852552895348877
MIQUETLA-127,0.034898,0.034829839843749995,0.5,10.0,inf,inf,0.034829839843749995,10.0,inf,inf,0.034829839843749995,5.0,inf,inf,aceite_Mbd,1977-05-01,0.0,2042.0,VERTICAL,1977-05-01,5e-45,0.5,5.0,5e-45,0.5,10.0,INACTIVO,4.6458069000249126e-09,4.6458069000249126e-09,4.6458069000249126e-09,2.5e-89,2.5e-89,2.5e-89,0.00104694,0.0,0.0,0.0012660899999999999,0.00104694,0.0,1.2093243165797467
ADULARIA-1,0.046058,0.04031214095042068,3.544209202706544e-09,0.002389917027634701,0.0026641917828371304,0.032635660589632055,0.04076931502450366,0.003683803077585664,0.0035328415704203135,0.0007686746444786269,0.0028416222031125375,5.0,0.025221576636094763,0.0,aceite_Mbd,2019-01-01,480.0,1883.0,VERTICAL,1979-08-01,0.017528884885124375,4.7766201716502093e-14,2.355050196714669e-15,5e-45,0.5,10.0,INACTIVO,0.09923595676962259,0.020884051083122773,0.022216410361750608,0.10841285867957687,0.0598680372101575,0.0598680372325673,0.09742328714368009,0.08308691457324935,0.0,0.005603121128001625,0.11127110623922157,1175.1277489322765,0.1142157179668296
CAMPANA-101,0.0317133142542,0.01994940833537076,1.8471720175661233e-07,2.624791426186528e-12,0.004480182700641017,0.0,0.019949409658486444,1.018663908038678e-15,0.00442389634287218,0.00818648639645306,0.019949409541134142,4.5757760127402776e-14,0.0044238960100902456,0.00818648365236513,aceite_Mbd,2020-02-01,46.0,3309.0,VERTICAL,2016-05-01,0.08684816680886913,2.6045637314675574e-06,9.393448674228797e-16,5e-45,0.5,10.0,PRODUCTOR,0.009076892766843663,0.009076892766837978,0.009076892766838032,0.13841267425803708,0.13841267425801934,0.1384126742607386,0.025136256185338914,0.10942869055015253,0.0,0.00770873040886464,0.043374371277031004,5737.42347726541,0.26115033640232327
MIQUETLA-1,0.009876,0.005386114440654377,5.897203439909525e-06,0.00021790873140004464,0.001901516296059086,338.8204388875257,0.005386547448399992,0.00022304229293923397,0.0017765086022785083,0.0039622747166019505,0.005386391905079528,0.00021892561283691928,0.0017743857605674188,0.0038208368603149167,aceite_Mbd,2009-10-01,162.0,3472.0,VERTICAL,1996-06-01,0.009296496883010966,0.9999999999999999,1.9087866730198472e-12,5e-45,0.5,10.0,INACTIVO,0.00016484567906715597,0.0001648456775261981,0.0001648471335116916,0.0016296348564144338,0.0016296348466185648,0.001629634846501043,0.00159789,0.00278895,0.0,0.00010847999999999998,0.0020627149999999997,1449.7669812865838,0.07466892527459093
CASTILLO DE TEAYO-13,0.0271941770924,0.024707416738608375,0.999879593420255,0.037845198749814075,0.0020776300320645112,2.883489545199322,0.02470737407725377,0.03784569938923899,0.00154582575799972,0.009874519264567339,0.024184233845278184,0.028698728888563365,0.0013677381218470523,0.0059808801513087035,aceite_Mbd,2017-08-01,19.0,2237.0,VERTICAL,2016-01-01,0.01565153891769721,0.6540407080633637,0.3231201824480058,5e-45,0.5,10.0,INACTIVO,0.000143635850243949,0.00014336191781814036,0.00014336181633087882,8.393718974002219e-05,6.621824141747227e-05,6.956239653405155e-05,0.011198807839360501,0.0027386405668845004,0.0,0.0031110296381819825,0.01165524793384125,224.5248696501698,0.3031546741770966
